gage_id,NSE,NNSE
02349900,0.0161734813345013,0.5040763345943629
03015500,0.0106740341089175,0.5026828268197204
02472500,0.0012458377040475,0.5003116535608902
03028000,0.0105551774314989,0.5026527947173401
02465493,0.0072970339069361,0.5018309386875764
02149000,0.0328256420558146,0.5083433483979832
03070500,0.0143662990344913,0.5036175602346762
03049800,0.0254421479054671,0.5064424923986094
02469800,-0.0076771617846944,0.4980880487334254
03069500,0.0129043934401468,0.5032470489586778
03140000,0.0289967253129069,0.5073558288018345
02372250,-0.0167962910015264,0.4958358979842269
03026500,0.0192707073999166,0.5048645484953221
03180500,-0.0127450775975606,0.4968339066533022
03186500,0.0270683032910504,0.5068599190068777
03173000,-0.0047932512331823,0.4988045522324475
03021350,0.0135001297369358,0.503397968945034
03241500,0.0198864711493172,0.5050215482242728
03170000,0.0246531571383658,0.5062402097199931
03237280,0.0356581285614274,0.5090763550581228
03237500,0.0283883810185007,0.5071992832526433
03285000,0.0134019445819717,0.5033730891222361
02479560,-0.0040843916041759,0.4989809831309283
02395120,0.0388727820618585,0.5099108262091043
03338780,0.0068383281962154,0.5017154474453712
02350900,-0.001143256724478,0.4997143491050337
03346000,-0.0129669662594607,0.4967791408212833
03280700,0.0062921664284828,0.5015780061457679
03049000,0.0090447794298808,0.5022714673179065
03076600,0.0177992806136061,0.5044897775587318
03456500,0.0521188725983338,0.5133783504201451
02481510,0.0031277153444738,0.5007831535768482
03078000,0.0277558333630949,0.5070366118538012
03460000,0.0352812342658216,0.508978698346335
03182500,-0.0027889883680372,0.499303723861017
03439000,0.0730597676336496,0.5189574555573864
03340800,0.0081192682284033,0.5020380909606927
03291780,0.0806260639426629,0.5210032194425542
03463300,0.0745660920400189,0.5193634514619675
03471500,0.010133501365851,0.5025462766906239
02472000,-0.0011688966808063,0.4997079465199701
03281500,0.0052402305627327,0.5013134991599041
03384450,0.0178935838824465,0.5045137798195254
03574500,0.0007704347048234,0.5001926829010028
04015330,-0.0189806403818484,0.4952994496325981
03144000,0.0020331604645055,0.5005088073596302
04027000,-0.0019200227015074,0.4995204546935605
04024430,-0.0703039354136465,0.4830208661126851
03366500,0.022349501554058,0.50565051852479
03368000,0.0659072248142254,0.5170382790473675
03473000,0.0161547221931972,0.5040715680738612
03604000,0.0103491155976261,0.5026007365610613
03455500,0.096925237091577,0.5254654307283884
04059500,-0.0260684947081135,0.4935667291663135
04040500,-0.0008849858009243,0.4997788514064514
04074950,-0.0042162615820666,0.4989481520375604
04057800,0.0002554548404822,0.5000638718683096
11141280,0.0717712834105163,0.5186106769370856
03364500,0.0036936296151931,0.500925115921581
04043050,-0.0042321424268005,0.4989441985443671
04063700,-0.0094525704510266,0.4976479737342333
03498500,0.020222154603697,0.5051071777196418
03479000,0.0668461598851186,0.5172894051414827
03592718,0.0458686177942556,0.5117363188094551
03488000,0.0107346704164127,0.5026981494767869
03500000,0.0241287454518918,0.506105849608458
04122200,0.0008273524041527,0.5002069237004487
04213075,0.0416596308521602,0.5106364632799477
04216418,0.0095341297432254,0.5023949493145531
03504000,0.043540376724963,0.5111273384349425
04296000,0.0077225032407097,0.5019381093379992
05057200,-0.2913409499831993,0.436425665943487
04224775,-0.0143268065727171,0.4964437730446795
14309500,0.1501596483426963,0.5405871912698211
04185000,-0.0190456542020491,0.4952835008553642
04221000,0.0046677781828214,0.5011696744361123
05291000,-0.2131096033037949,0.4518529034925205
14236200,0.1124483898234686,0.5297868384676783
04115265,0.005237103853131,0.5013127133714105
05413500,-1.0117524220979028,0.3320326042282811
14185900,0.1660647055417018,0.5452755083681274
04256000,0.0019635925118561,0.5004913805635616
05120500,-8.8466016431563,0.0921947751838893
04045500,-0.0020530008723269,0.4994872760932321
04213000,0.0006599239070437,0.5001650354321745
04197170,0.0209470328002799,0.5052921859969011
04122500,-0.0118197083989586,0.4970624334900355
04127997,0.0101771132686886,0.5025572912384697
05488200,-0.1498180850264363,0.4651556366396941
05393500,-0.004312828364859,0.4989241129668422
05495500,-0.2147664918954288,0.4515148678920935
05501000,-0.1624086934315338,0.4624472714328098
05503800,-0.1317839374522418,0.4690906908676354
05454000,-0.4142384725402324,0.4142092885081945
05508805,-0.0985577405212509,0.4765177439204578
05525500,0.003499406970162,0.5008763851567035
05592575,0.0047515229758738,0.501190709585946
05584500,-0.5283840024548625,0.3955095424702412
04197100,0.0036075431164512,0.5009035155147007
05399500,-0.0171044242774809,0.4957601539931162
05507600,-0.0569605958690095,0.4861541839976411
05593575,-0.0089895448182311,0.4977626700842177
05495000,-0.3291544108648592,0.4293403628953397
05444000,-1.5403668811338045,0.2824566022603142
06224000,-0.0109350464452464,0.4972811040156228
05593900,0.003038756191918,0.5007608450592971
06311000,-0.2851527817962516,0.4376075017679766
05362000,-0.0261290196147128,0.4935519852482836
05487980,-0.1451735466255703,0.4661627501294864
05591550,-0.0057107520154073,0.4985763769751772
13331500,-0.0209340553470982,0.4948206980599615
05556500,-0.2832648913587647,0.4379693323295935
06344600,-0.8028513250183871,0.3567795377064603
06339100,-0.4727914787429175,0.4044012641568814
06350000,-0.8016974530053032,0.3569264764570948
06278300,-0.0230148531177454,0.49431174390977
06409000,-2.6040606943814235,0.2171995693324269
05595730,0.0091815970754103,0.5023059855841
06470800,-2.231702132878319,0.2363115286944405
05466500,-0.783626029428167,0.3592436589642853
05592050,-0.0073408360536524,0.4981715023373699
06221400,-0.0122511474430253,0.4969558602417514
06447500,-0.3855354779666946,0.4191930948989061
05408000,-0.2672906097889715,0.4410550617916047
06352000,-0.2224807936750756,0.4499476453726325
06280300,-0.1062251491397769,0.4747830498598021
06623800,-0.1039704857868704,0.4752918383386955
03050000,0.0045024468798399,0.5011281514409276
05458000,-0.0287594240685731,0.4929120664265609
06614800,-0.1464535617265332,0.4658847588557353
06601000,-0.0851972185873357,0.4795709446982059
06876700,-0.105423298290842,0.4749638710713367
06332515,-0.0822414842138858,0.4802516939467915
06803530,-0.0427579808665894,0.4895342519116115
06814000,-0.0100085998517835,0.4975103091965573
06878000,-0.0015164908694724,0.4996211645328953
06440200,-0.0476784533722205,0.4883579247284403
06479215,-0.3875803810794362,0.4188340664568099
06885500,-0.0061337142815995,0.4984712598572234
06889200,0.0055346504052479,0.501387502271316
06746095,-0.0047076646501333,0.4988258475953512
06888500,0.0024601738531733,0.5006158009519938
06847900,-0.2061581131388707,0.4532766686324322
06903400,-0.2612728372436896,0.4422288118133148
06917000,0.0235124898194778,0.5059480491777382
06919500,-0.0998928376928154,0.4762147772734514
05414000,-0.788396389240086,0.3586290686140672
06910800,0.0167511065966762,0.5042231478490656
06431500,-1.49506465126915,0.2861177402360422
06906800,-0.0381847559018235,0.4906326558985256
06892000,-0.0079966061207885,0.4980088098514675
06921200,0.0055026637545759,0.501379461294477
06404000,-3.7006282124058663,0.1754192630601259
07142300,-0.0034190103356461,0.4991467061263751
11468500,0.0496924602383106,0.5127396472672158
06921070,-0.0062173673961802,0.4984504751336467
06911900,0.018948460174533,0.5047824248369133
06853800,-1.7257125533827362,0.2684050327747524
06879650,0.0243350962026545,0.5061587104563838
06918460,0.0112033761179612,0.502816621866567
07145700,0.0148916331141643,0.5037508363176982
06477500,-0.3350065376553117,0.4282643255483757
06622700,-0.0789160699123465,0.4810198999722788
07197000,-0.0202907038187749,0.4949782712506618
07083000,0.0011540143669126,0.5002886701564822
07208500,-0.0122214140548606,0.4969632034602411
06803510,0.0052378345616319,0.501312897009073
06406000,-3.306035833710575,0.1884646148913562
07299670,-0.0036608033121838,0.499086471296406
07315700,-0.006832932666051,0.498297583083567
07315200,0.0010184107137015,0.5002547323895227
07167500,0.0312825356486968,0.5079449022562018
07263295,-0.0215918066494131,0.4946597016820128
06889500,0.0119248768766353,0.5029991011752868
06632400,-0.0429441472479774,0.4894896423610437
